00022460,_hypernym,00001588
00024010,_hypernym,00004039
00035497,_hypernym,00010794
00011164,_onto_nodes,00000084
00029605,_onto_nodes,00000173
00017735,_hypernym,00001146
00036819,_hypernym,00006752
00025966,_onto_nodes,00000003
00017066,_hypernym,00004374
00006325,_onto_nodes,00000092
00035410,_hypernym,00003345
00011562,_onto_nodes,00000169
00009005,_onto_nodes,00000176
00030542,_onto_nodes,00000186
00008580,_onto_nodes,00000062
00006641,_onto_nodes,00000027
00039170,_onto_nodes,00000027
00040151,_onto_nodes,00000027
00004435,_hypernym,00001712
00030529,_hypernym,00021778
00012974,_onto_nodes,00000041
00002338,_onto_nodes,00000028
00006780,_onto_nodes,00000027
00018623,_onto_nodes,00000015
00015316,_onto_nodes,00000020
00012760,_onto_nodes,00000053
00021814,_onto_nodes,00000027
00016454,_hypernym,00001423
00008281,_hypernym,00003773
00031580,_hypernym,00001423
00002583,_hypernym,00001973
00032750,_hypernym,00002349
00005384,_hypernym,00004655
00018903,_onto_nodes,00000143
00011137,_hypernym,00000196
00012444,_hypernym,00010794
00020301,_hypernym,00020018
00001206,_onto_nodes,00000027
00016546,_onto_nodes,00000027
00015731,_onto_nodes,00000044
00033385,_onto_nodes,00000052
00005722,_onto_nodes,00000046
00039449,_onto_nodes,00000124
00006874,_onto_nodes,00000072
00014941,_onto_nodes,00000086
00025167,_hypernym,00000233
00031567,_onto_nodes,00000020
00016515,_onto_nodes,00000029
00007939,_onto_nodes,00000020
00000268,_onto_nodes,00000150
00001486,_onto_nodes,00000149
00023645,_onto_nodes,00000028
00036999,_onto_nodes,00000101
00024427,_hypernym,00008528
00021243,_hypernym,00005466
00034402,_hypernym,00002329
00016284,_hypernym,00003136
00007478,_onto_nodes,00000020
00028564,_hypernym,00009192
00013219,_onto_nodes,00000149
00028247,_onto_nodes,00000149
00031255,_onto_nodes,00000173
00014588,_hypernym,00001856
00020992,_onto_nodes,00000101
00011391,_hypernym,00007365
00007743,_hypernym,00003345
00016255,_onto_nodes,00000045
00017055,_hypernym,00000183
00029334,_onto_nodes,00000037
00026164,_hypernym,00003871
00007815,_hypernym,00001856
00024596,_onto_nodes,00000052
00015050,_hypernym,00015051
00035703,_hypernym,00003295
00002115,_onto_nodes,00000111
00026059,_hypernym,00003871
00026689,_onto_nodes,00000149
00019541,_hypernym,00000183
00032595,_hypernym,00011671
00033821,_hypernym,00001830
00011284,_onto_nodes,00000149
00004279,_hypernym,00004123
00031290,_onto_nodes,00000101
00025806,_onto_nodes,00000003
00015775,_hypernym,00000647
00033220,_hypernym,00000492
00019126,_onto_nodes,00000027
00014340,_onto_nodes,00000173
00006800,_onto_nodes,00000027
00026386,_hypernym,00001857
00036028,_onto_nodes,00000083
00015573,_onto_nodes,00000079
00017594,_hypernym,00003288
00011775,_hypernym,00004370
00008701,_onto_nodes,00000031
00039485,_onto_nodes,00000143
00036146,_hypernym,00027032
00033887,_onto_nodes,00000173
00025712,_onto_nodes,00000003
00036827,_onto_nodes,00000143
00016210,_onto_nodes,00000101
00010030,_onto_nodes,00000101
00031092,_hypernym,00002106
00002579,_onto_nodes,00000101
00021972,_onto_nodes,00000062
00009059,_hypernym,00013160
00011669,_onto_nodes,00000148
00017558,_hypernym,00001500
00034154,_onto_nodes,00000045
00020156,_hypernym,00003674
00038136,_hypernym,00001739
00012243,_onto_nodes,00000030
00030748,_onto_nodes,00000027
00012685,_onto_nodes,00000062
00009140,_hypernym,00009192
00003728,_onto_nodes,00000052
00021076,_onto_nodes,00000027
00003133,_hypernym,00000662
00008527,_onto_nodes,00000020
00009386,_onto_nodes,00000123
00004935,_onto_nodes,00000029
00000101,_onto_nodes,00000092
00027163,_hypernym,00001664
00016703,_onto_nodes,00000028
00021185,_onto_nodes,00000052
00036572,_hypernym,00001973
00013323,_onto_nodes,00000083
00001980,_onto_nodes,00000173
00010628,_onto_nodes,00000027
00033263,_hypernym,00000183
00038095,_hypernym,00028228
00030227,_hypernym,00028579
00004529,_onto_nodes,00000101
00030836,_onto_nodes,00000173
00008113,_onto_nodes,00000159
00032186,_hypernym,00000816
00026207,_hypernym,00008324
00030944,_hypernym,00003601
00036861,_onto_nodes,00000183
00002702,_onto_nodes,00000101
00033113,_hypernym,00000183
00019580,_onto_nodes,00000027
00019540,_onto_nodes,00000037
00020266,_onto_nodes,00000020
00016876,_hypernym,00005112
00038198,_onto_nodes,00000037
00007698,_hypernym,00003281
00016223,_onto_nodes,00000101
00023206,_onto_nodes,00000101
00031356,_hypernym,00006784
00022853,_onto_nodes,00000080
00030788,_onto_nodes,00000173
00026000,_hypernym,00000233
00010218,_onto_nodes,00000023
00026671,_hypernym,00007663
00030787,_onto_nodes,00000149
00000072,_onto_nodes,00000079
00020057,_hypernym,00005489
00017913,_onto_nodes,00000015
00022298,_hypernym,00004820
00016536,_hypernym,00005964
00026645,_onto_nodes,00000027
00022515,_onto_nodes,00000169
00032559,_hypernym,00027694
00010666,_hypernym,00002183
00034915,_onto_nodes,00000169
00037815,_onto_nodes,00000055
00008360,_onto_nodes,00000020
00022397,_onto_nodes,00000183
00036206,_onto_nodes,00000066
00025756,_onto_nodes,00000003
00026453,_onto_nodes,00000092
00018773,_hypernym,00000259
00040099,_onto_nodes,00000027
00013520,_hypernym,00004404
00011295,_onto_nodes,00000149
00037749,_hypernym,00003120
00005043,_hypernym,00009900
00025333,_onto_nodes,00000037
00000457,_onto_nodes,00000027
00000394,_hypernym,00000370
00002994,_onto_nodes,00000155
00014606,_onto_nodes,00000020
00035086,_onto_nodes,00000020
00028908,_hypernym,00000183
00027765,_hypernym,00026724
00013993,_hypernym,00010794
00012768,_onto_nodes,00000101
00012684,_hypernym,00005334
00018963,_onto_nodes,00000126
00030931,_hypernym,00010729
00018944,_hypernym,00002758
00020442,_hypernym,00003295
00014608,_hypernym,00001423
00028092,_onto_nodes,00000101
00016694,_hypernym,00016695
00022171,_hypernym,00000652
00015104,_hypernym,00003730
00010008,_hypernym,00001439
00013692,_onto_nodes,00000004
00013313,_onto_nodes,00000150
00016272,_hypernym,00012149
00021770,_hypernym,00005714
00021173,_hypernym,00002022
00028981,_onto_nodes,00000011
00015219,_onto_nodes,00000092
00005065,_hypernym,00000923
00018990,_onto_nodes,00000027
00001000,_hypernym,00004979
00007949,_onto_nodes,00000037
00035993,_hypernym,00001843
00023473,_onto_nodes,00000150
00012742,_onto_nodes,00000183
00024415,_onto_nodes,00000027
00006957,_hypernym,00000464
00021101,_onto_nodes,00000027
00015602,_hypernym,00012149
00003625,_onto_nodes,00000052
00021046,_onto_nodes,00000027
00007787,_onto_nodes,00000020
00025010,_hypernym,00003122
00015787,_onto_nodes,00000149
00009919,_onto_nodes,00000065
00033799,_onto_nodes,00000022
00007288,_hypernym,00000183
00015805,_hypernym,00004818
00015043,_onto_nodes,00000101
00000588,_onto_nodes,00000169
00001509,_onto_nodes,00000030
00002709,_attributes,00002705
00036205,_onto_nodes,00000052
00037375,_hypernym,00004784
00022927,_hypernym,00007314
00023107,_onto_nodes,00000084
00025248,_onto_nodes,00000020
00001372,_hypernym,00004897
00004384,_onto_nodes,00000027
00015118,_hypernym,00007968
00021695,_onto_nodes,00000150
00003281,_onto_nodes,00000150
00036727,_onto_nodes,00000149
00029604,_hypernym,00001856
00030959,_onto_nodes,00000149
00025744,_hypernym,00000233
00014202,_onto_nodes,00000062
00022489,_hypernym,00001712
00034079,_hypernym,00003558
00022905,_onto_nodes,00000173
00000504,_onto_nodes,00000030
00038437,_hypernym,00000183
00033944,_onto_nodes,00000028
00018121,_hypernym,00018096
00023900,_hypernym,00001602
00034819,_onto_nodes,00000027
00004760,_onto_nodes,00000029
00035896,_onto_nodes,00000101
00036520,_hypernym,00006463
00006646,_onto_nodes,00000027
00033025,_onto_nodes,00000028
00001053,_hypernym,00000117
00014236,_hypernym,00008233
00014950,_hypernym,00003139
00024553,_onto_nodes,00000061
00023038,_hypernym,00003387
00027663,_hypernym,00003051
00006856,_onto_nodes,00000130
00030364,_hypernym,00000233
00004682,_onto_nodes,00000020
00009399,_hypernym,00002385
00034974,_hypernym,00021875
00031516,_hypernym,00001856
00029996,_onto_nodes,00000053
00039996,_onto_nodes,00000138
00015744,_onto_nodes,00000106
00035897,_onto_nodes,00000020
00023579,_onto_nodes,00000020
00015476,_onto_nodes,00000111
00012965,_onto_nodes,00000052
00038164,_hypernym,00001009
00012156,_hypernym,00006594
00024688,_onto_nodes,00000037
00018384,_hypernym,00000183
00036674,_hypernym,00000923
00029762,_hypernym,00016849
00035755,_onto_nodes,00000037
00008574,_onto_nodes,00000020
00036300,_hypernym,00010794
00036177,_hypernym,00001930
00027251,_hypernym,00000746
00026646,_hypernym,00003139
00002959,_onto_nodes,00000173
00002813,_onto_nodes,00000114
00025325,_onto_nodes,00000037
00017837,_onto_nodes,00000037
00005956,_onto_nodes,00000053
00024156,_onto_nodes,00000055
00012924,_onto_nodes,00000114
00014350,_onto_nodes,00000062
00012863,_onto_nodes,00000092
00024728,_hypernym,00003871
00028893,_hypernym,00000073
00011230,_onto_nodes,00000101
00000086,_onto_nodes,00000102
00002639,_hypernym,00002377
00034345,_onto_nodes,00000027
00021447,_onto_nodes,00000173
00016768,_hypernym,00001423
00003741,_hypernym,00004678
00005978,_hypernym,00000480
00024864,_onto_nodes,00000037
00023898,_onto_nodes,00000086
00024367,_hypernym,00004404
00011099,_onto_nodes,00000055
00025455,_onto_nodes,00000031
00023458,_hypernym,00023428
00029532,_onto_nodes,00000173
00003220,_onto_nodes,00000095
00004437,_hypernym,00000750
00020902,_onto_nodes,00000052
00038764,_onto_nodes,00000026
00038271,_hypernym,00007905
00036938,_hypernym,00010729
00010739,_onto_nodes,00000111
00033522,_onto_nodes,00000092
00006019,_attributes,00002552
00019046,_hypernym,00000940
00040154,_onto_nodes,00000027
00018993,_onto_nodes,00000027
00024326,_onto_nodes,00000123
00016747,_hypernym,00001423
00012930,_hypernym,00013028
00020433,_hypernym,00000183
00036077,_hypernym,00003624
00001704,_onto_nodes,00000052
00004329,_onto_nodes,00000124
00038958,_onto_nodes,00000026
00035815,_hypernym,00003139
00000586,_hypernym,00001954
00019170,_onto_nodes,00000066
00018290,_onto_nodes,00000020
00031646,_onto_nodes,00000101
00011434,_hypernym,00011433
00030109,_onto_nodes,00000173
00009799,_onto_nodes,00000027
00026196,_hypernym,00016169
00007746,_hypernym,00001525
00028614,_onto_nodes,00000111
00025365,_hypernym,00003871
00008085,_onto_nodes,00000027
00036537,_hypernym,00008528
00025751,_onto_nodes,00000003
00021693,_onto_nodes,00000029
00022300,_onto_nodes,00000173
00022402,_onto_nodes,00000027
00029992,_onto_nodes,00000079
00008001,_hypernym,00007483
00021577,_onto_nodes,00000101
00019793,_onto_nodes,00000034
00029926,_hypernym,00016169
00005675,_hypernym,00003651
00023386,_hypernym,00017013
00006003,_onto_nodes,00000007
00021538,_onto_nodes,00000023
00030839,_onto_nodes,00000052
00036866,_onto_nodes,00000027
00021460,_onto_nodes,00000093
00013325,_onto_nodes,00000092
00016823,_hypernym,00000793
00016487,_onto_nodes,00000029
00021852,_onto_nodes,00000173
00008841,_hypernym,00007963
00038017,_onto_nodes,00000037
00040215,_onto_nodes,00000148
00014770,_hypernym,00001637
00025722,_onto_nodes,00000037
00012414,_hypernym,00003980
00029700,_hypernym,00016169
00037322,_hypernym,00004796
00009200,_hypernym,00013028
00012573,_onto_nodes,00000062
00020742,_onto_nodes,00000186
00022658,_onto_nodes,00000027
00015225,_hypernym,00006008
00035102,_hypernym,00035103
00011884,_hypernym,00007663
00007272,_hypernym,00001799
00005700,_hypernym,00003295
00024480,_onto_nodes,00000037
00017798,_hypernym,00000196
00029793,_hypernym,00001856
00033012,_hypernym,00012149
00038355,_hypernym,00006766
00018012,_hypernym,00001799
00007862,_onto_nodes,00000186
00023914,_hypernym,00004500
00015242,_onto_nodes,00000037
00016627,_onto_nodes,00000111
00007552,_hypernym,00000772
00031003,_hypernym,00030662
00031740,_hypernym,00003907
00007286,_hypernym,00001856
00004005,_onto_nodes,00000101
00021260,_onto_nodes,00000150
00013820,_onto_nodes,00000004
00021306,_hypernym,00003462
00035764,_onto_nodes,00000044
00008241,_hypernym,00004384
00012711,_hypernym,00003288
00017878,_onto_nodes,00000173
00013603,_onto_nodes,00000101
00006070,_hypernym,00006069
00032775,_onto_nodes,00000007
00024823,_hypernym,00000196
00011041,_onto_nodes,00000143
00013156,_hypernym,00000848
00000396,_hypernym,00000565
00017876,_onto_nodes,00000027
00008654,_hypernym,00000183
00019891,_hypernym,00006177
00013398,_hypernym,00008130
00024086,_hypernym,00010100
00026339,_onto_nodes,00000173
00012161,_onto_nodes,00000153
00007564,_hypernym,00002553
00016046,_onto_nodes,00000020
00036064,_hypernym,00004835
00015532,_onto_nodes,00000030
00000250,_onto_nodes,00000028
00038589,_hypernym,00011994
00022751,_hypernym,00021778
00034082,_hypernym,00006409
00001393,_hypernym,00007251
00005344,_hypernym,00010844
00032412,_onto_nodes,00000026
00035538,_onto_nodes,00000149
00000457,_hypernym,00000452
00001954,_onto_nodes,00000030
00011107,_hypernym,00005277
00039781,_hypernym,00009696
00020225,_onto_nodes,00000101
00036781,_hypernym,00026634
00006628,_onto_nodes,00000027
00030751,_hypernym,00008324
00010375,_onto_nodes,00000053
00020380,_onto_nodes,00000027
00026101,_onto_nodes,00000003
00020155,_onto_nodes,00000166
00034254,_onto_nodes,00000101
00034331,_onto_nodes,00000173
00021490,_hypernym,00005052
00026613,_hypernym,00000822
00016943,_onto_nodes,00000027
00011367,_onto_nodes,00000027
00003739,_hypernym,00004300
00038712,_onto_nodes,00000413
00000277,_onto_nodes,00000053
00019132,_onto_nodes,00000028
00011886,_onto_nodes,00000053
00002388,_onto_nodes,00000169
00031746,_onto_nodes,00000150
00020645,_hypernym,00000475
00003134,_onto_nodes,00000034
00017296,_onto_nodes,00000204
00023140,_hypernym,00000183
00034432,_hypernym,00006939
00001556,_onto_nodes,00000150
00030968,_hypernym,00002628
00008748,_onto_nodes,00000030
00012857,_hypernym,00008293
00013553,_onto_nodes,00000062
00012673,_hypernym,00001627
00014193,_hypernym,00003295
00039351,_onto_nodes,00000092
00008914,_entailment,00011465
00012432,_hypernym,00005938
00005812,_onto_nodes,00000020
00034565,_hypernym,00006235
00024033,_onto_nodes,00000011
00010650,_hypernym,00013820
00037391,_onto_nodes,00000047
00009433,_hypernym,00000945
00011808,_hypernym,00000909
00036019,_hypernym,00006228
00023537,_hypernym,00002183
00033754,_onto_nodes,00000058
00036165,_hypernym,00003345
00034421,_onto_nodes,00000053
00002300,_onto_nodes,00000079
00031038,_onto_nodes,00000027
00039281,_hypernym,00005661
00030306,_onto_nodes,00000149
00038906,_hypernym,00006747
00011876,_hypernym,00007663
00023709,_hypernym,00011810
00016217,_onto_nodes,00000092
00008229,_hypernym,00003282
00020641,_hypernym,00006873
00034306,_hypernym,00000689
00000849,_onto_nodes,00000011
00008891,_hypernym,00003735
00021535,_hypernym,00001578
00016896,_hypernym,00005567
00033512,_hypernym,00001856
00011958,_hypernym,00002015
00027689,_onto_nodes,00000166
00032809,_onto_nodes,00000037
00008222,_hypernym,00010794
00016555,_hypernym,00001866
00034283,_onto_nodes,00000086
00036201,_onto_nodes,00000149
00018247,_onto_nodes,00000023
00025789,_onto_nodes,00000037
00006932,_onto_nodes,00000020
00034242,_onto_nodes,00000123
00010737,_hypernym,00008631
00013355,_onto_nodes,00000003
00019865,_hypernym,00006678
00002413,_hypernym,00001079
00039348,_onto_nodes,00000092
00006012,_onto_nodes,00000027
00031231,_hypernym,00000917
00010330,_onto_nodes,00000079
00030634,_onto_nodes,00000028
00028237,_hypernym,00000183
00003956,_onto_nodes,00000022
00020723,_hypernym,00018651
00002200,_onto_nodes,00000015
00020949,_onto_nodes,00000092
00032060,_hypernym,00000183
00019837,_onto_nodes,00000020
00008691,_onto_nodes,00000145
00037153,_onto_nodes,00000101
00014632,_hypernym,00002183
00034510,_onto_nodes,00000092
00034434,_onto_nodes,00000062
00027263,_onto_nodes,00000173
00023867,_onto_nodes,00000030
00023741,_hypernym,00003165
00035229,_hypernym,00003345
00021915,_hypernym,00001857
00027308,_hypernym,00000183
00038415,_hypernym,00003139
00020821,_onto_nodes,00000027
00011871,_hypernym,00003461
00035565,_onto_nodes,00000148
00036202,_hypernym,00036203
00007974,_hypernym,00004495
00014089,_onto_nodes,00000027
00005483,_hypernym,00004076
00031076,_onto_nodes,00000027
00033588,_hypernym,00004430
00007609,_onto_nodes,00000092
00013623,_onto_nodes,00000086
00008162,_onto_nodes,00000053
00017156,_hypernym,00003295
00010947,_onto_nodes,00000050
00000667,_onto_nodes,00000101
00006878,_onto_nodes,00000092
00024300,_hypernym,00007290
00030469,_onto_nodes,00000047
00036370,_onto_nodes,00000086
00002498,_hypernym,00022838
00016184,_hypernym,00009916
00031228,_hypernym,00001856
00017138,_hypernym,00001269
00028629,_onto_nodes,00000101
00008168,_hypernym,00010729
00022125,_onto_nodes,00000173
00030615,_hypernym,00016169
00030721,_hypernym,00012680
00006764,_onto_nodes,00000055
00008193,_hypernym,00002954
00016476,_hypernym,00003833
00004514,_onto_nodes,00000173
00021562,_onto_nodes,00000028
00013877,_onto_nodes,00000186
00007979,_hypernym,00004430
00028864,_onto_nodes,00000052
00015165,_hypernym,00004988
00036277,_onto_nodes,00000020
00029786,_hypernym,00003165
00008007,_hypernym,00001856
00012880,_hypernym,00010847
00032783,_onto_nodes,00000053
00013091,_onto_nodes,00000111
00011129,_onto_nodes,00000062
00003883,_hypernym,00002673
00038865,_hypernym,00003424
00007004,_onto_nodes,00000092
00003260,_hypernym,00000652
00030413,_onto_nodes,00000044
00023731,_onto_nodes,00000092
00028100,_onto_nodes,00000034
00025161,_hypernym,00003871
00035876,_onto_nodes,00000101
00035798,_onto_nodes,00000092
00006024,_onto_nodes,00000020
00025343,_onto_nodes,00000037
00038688,_onto_nodes,00000133
00000321,_onto_nodes,00000030
00010427,_hypernym,00007065
00017773,_onto_nodes,00000032
00016451,_hypernym,00004578
00034006,_onto_nodes,00000026
00022375,_onto_nodes,00000062
00020856,_hypernym,00007730
00038483,_onto_nodes,00000020
00036528,_onto_nodes,00000027
00000955,_onto_nodes,00000052
00016990,_hypernym,00004374
00009112,_hypernym,00001627
00012364,_hypernym,00000995
00017030,_hypernym,00001866
00037180,_onto_nodes,00000092
00028951,_hypernym,00007968
00035982,_hypernym,00009423
00033730,_hypernym,00028199
00014002,_onto_nodes,00000020
00018719,_hypernym,00005489
00006645,_onto_nodes,00000111
00007024,_onto_nodes,00000055
00006338,_hypernym,00001856
00002173,_hypernym,00001009
00016368,_onto_nodes,00000062
00016225,_onto_nodes,00000101
00027115,_hypernym,00019546
00007556,_onto_nodes,00000150
00029626,_hypernym,00003907
00014217,_onto_nodes,00000092
00027211,_onto_nodes,00000150
00012760,_hypernym,00003860
00014315,_hypernym,00001857
00040184,_onto_nodes,00000148
00024787,_hypernym,00024788
00024354,_onto_nodes,00000037
00030432,_onto_nodes,00000027
00015676,_hypernym,00004168
00025629,_onto_nodes,00000186
00016581,_attributes,00005757
00006731,_hypernym,00012149
00039117,_hypernym,00003088
00024488,_hypernym,00010903
00036024,_onto_nodes,00000169
00011954,_onto_nodes,00000020
00018801,_onto_nodes,00000015
00037692,_hypernym,00003316
00036299,_hypernym,00005435
00022264,_onto_nodes,00000173
00035712,_onto_nodes,00000050
00037303,_hypernym,00000387
00006030,_onto_nodes,00000029
00030314,_onto_nodes,00000173
00029859,_hypernym,00004430
00008735,_onto_nodes,00000052
00015103,_onto_nodes,00000027
00003936,_hypernym,00002954
00012101,_onto_nodes,00000027
00031428,_hypernym,00006326
00038859,_hypernym,00001023
00033463,_onto_nodes,00000027
00021803,_hypernym,00005774
00033430,_onto_nodes,00000027
00002665,_hypernym,00003288
00037584,_onto_nodes,00000101
00036606,_onto_nodes,00000092
00006606,_hypernym,00006936
00009600,_hypernym,00001758
00033596,_hypernym,00001981
00017038,_hypernym,00000399
00016328,_onto_nodes,00000111
00034154,_hypernym,00003282
00006672,_hypernym,00004417
00000556,_onto_nodes,00000030
00026631,_hypernym,00016169
00025129,_onto_nodes,00000037
00033651,_onto_nodes,00000081
00027918,_hypernym,00003907
00036540,_onto_nodes,00000027
00017885,_hypernym,00008547
00030074,_hypernym,00004795
00000193,_onto_nodes,00000111
00023460,_hypernym,00023428
00011475,_onto_nodes,00000150
00011904,_onto_nodes,00000027
00009623,_onto_nodes,00000029
00020644,_onto_nodes,00000027
00009094,_hypernym,00004650
00009308,_hypernym,00001973
00035567,_onto_nodes,00000092
00006136,_onto_nodes,00000020
00025590,_hypernym,00000073
00029276,_hypernym,00003907
00039001,_onto_nodes,00000047
00030921,_hypernym,00003907
00018241,_hypernym,00000290
00011263,_onto_nodes,00000027
00014018,_hypernym,00002535
00008544,_hypernym,00000564
00036845,_onto_nodes,00000027
00009729,_hypernym,00002009
00014692,_onto_nodes,00000173
00003678,_hypernym,00003345
00037848,_onto_nodes,00000044
00015258,_hypernym,00004500
00012328,_hypernym,00005774
00022457,_onto_nodes,00000047
00022730,_onto_nodes,00000007
00032653,_onto_nodes,00000027
00027581,_onto_nodes,00000111
00026344,_onto_nodes,00000214
00022506,_hypernym,00000963
00012162,_onto_nodes,00000020
00033407,_hypernym,00012923
00003932,_onto_nodes,00000101
00021618,_hypernym,00003463
00009884,_hypernym,00010794
00034395,_hypernym,00011037
00013827,_onto_nodes,00000027
00010963,_hypernym,00001973
00033110,_onto_nodes,00000026
00031964,_onto_nodes,00000020
00023664,_hypernym,00000269
00021017,_onto_nodes,00000070
00039404,_onto_nodes,00000148
00023063,_onto_nodes,00000111
00039204,_onto_nodes,00000020
00035839,_onto_nodes,00000037
00013777,_onto_nodes,00000106
00019977,_hypernym,00010794
00031060,_onto_nodes,00000111
00025038,_hypernym,00003871
00024947,_onto_nodes,00000037
00014104,_onto_nodes,00000123
00006059,_onto_nodes,00000169
00038467,_hypernym,00025102
00009437,_onto_nodes,00000029
00002816,_hypernym,00002994
00014385,_hypernym,00000183
00019948,_onto_nodes,00000027
00039039,_hypernym,00003325
00026634,_onto_nodes,00000029
00005938,_onto_nodes,00000052
00014510,_hypernym,00007605
00025012,_onto_nodes,00000037
00030220,_onto_nodes,00000052
00004539,_hypernym,00003165
00019795,_onto_nodes,00000092
00022110,_hypernym,00007718
00026655,_hypernym,00005856
00020903,_hypernym,00020904
00030652,_hypernym,00030649
00029999,_onto_nodes,00000027
00000985,_onto_nodes,00000030
00027213,_onto_nodes,00000026
00017969,_onto_nodes,00000011
00001009,_onto_nodes,00000052
00010954,_onto_nodes,00000169
00036250,_onto_nodes,00000111
00029659,_onto_nodes,00000173
00028323,_onto_nodes,00000027
00011550,_hypernym,00000183
00015139,_onto_nodes,00000044
00000933,_onto_nodes,00000037
00022071,_onto_nodes,00000150
00019246,_onto_nodes,00000007
00012286,_onto_nodes,00000194
00007880,_onto_nodes,00000169
00005452,_hypernym,00001627
00031247,_onto_nodes,00000173
00000077,_onto_nodes,00000079
00001786,_hypernym,00000183
00029058,_hypernym,00000748
00038180,_hypernym,00004897
00007968,_hypernym,00039561
00013550,_onto_nodes,00000095
00005285,_onto_nodes,00000101
00024090,_onto_nodes,00000047
00029487,_hypernym,00004551
00035499,_onto_nodes,00000123
00029107,_onto_nodes,00000173
00005548,_onto_nodes,00000052
00028420,_onto_nodes,00000149
00030360,_hypernym,00003871
00006852,_hypernym,00000004
00037909,_onto_nodes,00000044
00015021,_onto_nodes,00000101
00003466,_onto_nodes,00000101
00004362,_hypernym,00013128
00021629,_hypernym,00003534
00028282,_onto_nodes,00000052
00038541,_onto_nodes,00000101
00035396,_onto_nodes,00000101
00039164,_onto_nodes,00000020
00012934,_hypernym,00003139
00017805,_onto_nodes,00000028
00031712,_onto_nodes,00000101
00038606,_hypernym,00005417
00022461,_onto_nodes,00000144
00006213,_onto_nodes,00000027
